id,name,date,value
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-19T19:00Z,10
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-19T19:00Z,2272
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-19T20:00Z,6259
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-19T20:00Z,17580
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-19T20:00Z,5103
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-19T20:00Z,12
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-19T20:00Z,5336
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-19T20:00Z,5
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-19T20:00Z,2306
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-19T21:00Z,5922
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-19T21:00Z,17283
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-19T21:00Z,5102
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-19T21:00Z,14
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-19T21:00Z,5322
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-19T21:00Z,31
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-19T21:00Z,2620
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-19T22:00Z,5760
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-19T22:00Z,17154
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-19T22:00Z,5101
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-19T22:00Z,18
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-19T22:00Z,5317
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-19T22:00Z,32
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-19T22:00Z,2961
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-19T23:00Z,5849
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-19T23:00Z,17217
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-19T23:00Z,5101
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-19T23:00Z,14
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-19T23:00Z,5187
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-19T23:00Z,32
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-19T23:00Z,2922
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20,6193
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20,17590
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20,5101
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20,14
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20,3802
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20,31
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20,3187
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T01:00Z,7358
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T01:00Z,19170
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T01:00Z,5101
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T01:00Z,16
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T01:00Z,704
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T01:00Z,33
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T01:00Z,3902
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T02:00Z,7456
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T02:00Z,19019
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T02:00Z,5061
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T02:00Z,14
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T02:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T02:00Z,33
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T02:00Z,5633
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T03:00Z,7147
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T03:00Z,17555
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T03:00Z,5035
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T03:00Z,24
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T03:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T03:00Z,11
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T03:00Z,7000
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T04:00Z,7031
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T04:00Z,16110
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T04:00Z,5026
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T04:00Z,27
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T04:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T04:00Z,8
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T04:00Z,7427
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T05:00Z,6814
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T05:00Z,15202
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T05:00Z,5018
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T05:00Z,21
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T05:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T05:00Z,8
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T05:00Z,7138
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T06:00Z,7167
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T06:00Z,14038
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T06:00Z,5017
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T06:00Z,17
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T06:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T06:00Z,8
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T06:00Z,6755
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T07:00Z,6718
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T07:00Z,13829
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T07:00Z,5017
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T07:00Z,14
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T07:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T07:00Z,9
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T07:00Z,6709
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T08:00Z,6134
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T08:00Z,13657
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T08:00Z,5017
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T08:00Z,16
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T08:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T08:00Z,9
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T08:00Z,7086
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T09:00Z,5727
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T09:00Z,13528
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T09:00Z,5017
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T09:00Z,14
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T09:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T09:00Z,9
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T09:00Z,7666
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T10:00Z,6133
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T10:00Z,13540
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T10:00Z,4733
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T10:00Z,18
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T10:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T10:00Z,9
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T10:00Z,8000
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T11:00Z,6770
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T11:00Z,14279
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T11:00Z,4197
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T11:00Z,17
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T11:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T11:00Z,9
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T11:00Z,8378
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T12:00Z,7188
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T12:00Z,15265
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T12:00Z,4085
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T12:00Z,18
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T12:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T12:00Z,51
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T12:00Z,8761
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T13:00Z,7371
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T13:00Z,16580
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T13:00Z,3957
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T13:00Z,25
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T13:00Z,10
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T13:00Z,52
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T13:00Z,9092
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T14:00Z,7269
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T14:00Z,16515
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T14:00Z,3856
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T14:00Z,28
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T14:00Z,1261
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T14:00Z,51
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T14:00Z,8899
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T15:00Z,7286
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T15:00Z,15200
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T15:00Z,3757
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T15:00Z,29
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T15:00Z,4322
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T15:00Z,52
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T15:00Z,6928
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T16:00Z,7055
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T16:00Z,13017
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T16:00Z,3733
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T16:00Z,16
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T16:00Z,4988
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T16:00Z,126
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T16:00Z,7920
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T17:00Z,6633
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T17:00Z,12410
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T17:00Z,3742
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T17:00Z,17
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T17:00Z,5110
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T17:00Z,92
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T17:00Z,8092
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T18:00Z,6576
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T18:00Z,12230
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T18:00Z,3744
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T18:00Z,17
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T18:00Z,5132
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T18:00Z,92
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T18:00Z,7542
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T19:00Z,6839
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T19:00Z,11761
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T19:00Z,3744
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T19:00Z,19
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T19:00Z,5117
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T19:00Z,52
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T19:00Z,7279
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T20:00Z,6788
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T20:00Z,11185
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T20:00Z,3746
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-03-20T20:00Z,15
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-03-20T20:00Z,5127
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-03-20T20:00Z,12
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-03-20T20:00Z,7548
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-03-20T21:00Z,6360
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-03-20T21:00Z,10945
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-03-20T21:00Z,3749
